Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Michael Caine Sit Start","Get Carter Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/113891171/michael-caine-sit-start,2.0,-1,Boulder,V12,1,15,37.3388,-118.5776
"A Scanner Darkly","Get Carter Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111684005/a-scanner-darkly,3.0,-1,Boulder,V12,1,,37.3388,-118.5776
Checkerboard,"The Checkerboard Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106129151/checkerboard,4.0,-1,Boulder,V7-8,1,20,37.32544,-118.58067
"Checkerboard Right","The Checkerboard Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111726453/checkerboard-right,2.0,-1,Boulder,V9,1,20,37.32544,-118.58067
"King Me","The Checkerboard Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111726445/king-me,3.0,-1,Boulder,V10,1,18,37.32544,-118.58067
"Edge of Reason","Edge of Reason Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111730011/edge-of-reason,2.3,-1,Boulder,V3,1,13,37.32508,-118.58025
"No Sense, No Reason","Edge of Reason Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111730042/no-sense-no-reason,2.8,-1,Boulder,V4,1,13,37.32508,-118.58025
"Colin Goes Mental","Edge of Reason Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111735874/colin-goes-mental,2.5,-1,Boulder,V7,1,20,37.32508,-118.58025
"Freeze All Cylinders","Edge of Reason Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111726462/freeze-all-cylinders,2.8,-1,Boulder,V8,1,20,37.32508,-118.58025
Knight,"The Knight Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111729996/knight,2.0,-1,Boulder,V5,1,15,37.32544,-118.57988
"Kings and Castles","Chess Boulder > Checkerboard Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111744241/kings-and-castles,2.5,-1,Boulder,V6,1,10,37.32547,-118.57997
Spectre,"Spectre Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106132438/spectre,4.0,-1,Boulder,V13,1,,37.3381,-118.5712
"Follow The Pollen Path","Beekeeper Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/109665927/follow-the-pollen-path,2.4,-1,Boulder,V4-,1,15,37.3383,-118.5721
"Beekeeping for Profit & Pleasure","Beekeeper Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106408152/beekeeping-for-profit-pleasure,3.0,-1,Boulder,V4,1,25,37.3383,-118.5721
"The Beekeeper's Apprentice","Beekeeper Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108473024/the-beekeepers-apprentice,3.1,-1,Boulder,V5,1,25,37.3383,-118.5721
"The Beekeeper","Beekeeper Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106408175/the-beekeeper,3.8,-1,Boulder,"V6 R",1,40,37.3383,-118.5721
Mesothelioma,"Beekeeper Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106628879/mesothelioma,3.7,-1,Boulder,"V7 R",1,25,37.3383,-118.5721
"Golden Shower","Beekeeper Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106628870/golden-shower,4.0,-1,Boulder,"V10 R",1,25,37.3383,-118.5721
"Jedi Mind Tricks","Jedi Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106464345/jedi-mind-tricks,3.9,-1,Boulder,"V4 PG13",1,25,37.3366,-118.5703
"Return Jedi","Jedi Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/112213028/return-jedi,3.0,-1,Boulder,"V10 PG13",1,22,37.3366,-118.5703
"Original Line","Lidija / Pollen Grain Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108054564/original-line,3.1,-1,Boulder,V0,1,35,37.3377,-118.5701
"Hunting Dog","Lidija / Pollen Grain Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108477060/hunting-dog,2.3,-1,Boulder,V2,1,12,37.3377,-118.5701
Wanderlust,"Lidija / Pollen Grain Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107027383/wanderlust,2.5,-1,Boulder,V2,1,,37.3377,-118.5701
"Lidija's Mouth","Lidija / Pollen Grain Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106589288/lidijas-mouth,3.5,-1,Boulder,V3,1,12,37.3377,-118.5701
Gazelle,"Lidija / Pollen Grain Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/112432529/gazelle,2.4,-1,Boulder,V5,1,15,37.3377,-118.5701
"Suspended in Silence","Lidija / Pollen Grain Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106645675/suspended-in-silence,3.8,-1,Boulder,"V5 R",1,40,37.3377,-118.5701
"Lidija's Mouth Direct","Lidija / Pollen Grain Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/109979403/lidijas-mouth-direct,2.0,-1,Boulder,V6,1,14,37.3377,-118.5701
"Drone Militia","Lidija / Pollen Grain Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106656303/drone-militia,3.8,-1,Boulder,V6,1,30,37.3377,-118.5701
"Snake Oil","Lidija / Pollen Grain Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114032729/snake-oil,2.5,-1,Boulder,V6-7,1,24,37.3377,-118.5701
"Cover Me With Flowers","Honey Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108054574/cover-me-with-flowers,3.3,-1,Boulder,V2,1,,37.337,-118.5702
"Cindy Swank","Honey Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108700731/cindy-swank,3.1,-1,Boulder,V7,1,,37.337,-118.5702
"Swanky Sit","Honey Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108700751/swanky-sit,3.2,-1,Boulder,V9,1,,37.337,-118.5702
"Finders Fee","Honey Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108700842/finders-fee,3.8,-1,Boulder,V9,1,,37.337,-118.5702
"Vic's Demise","Mead Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111450402/vics-demise,3.0,-1,Boulder,"V0 X",1,35,37.3378,-118.572
"Bee Sneeze","Apiary Boulder > Apiary Area > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108087978/bee-sneeze,3.3,-1,Boulder,"V3 PG13",1,20,37.3378,-118.5725
"Scooped Face","Honey Bear Bong Boulder > Apiary Area > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108107994/scooped-face,3.0,-1,Boulder,"V3 R",1,25,37.3378,-118.5727
"The Ninth","The Ninth Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/109995560/the-ninth,4.0,-1,Boulder,"V7 PG13",1,20,37.3382,-118.571
"John Bachar Memorial Problem","White Slab Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/112252165/john-bachar-memorial-problem,4.0,-1,Boulder,"V1 R",1,25,37.33744,-118.57356
"Timothy Leary Presents...","The Hive Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/112252241/timothy-leary-presents,3.4,-1,Boulder,V2,1,20,37.33781,-118.57337
"Essential Peabody","Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106395083/essential-peabody,3.2,-1,Boulder,V0,1,40,37.32837,-118.57479
"North Face Direct","Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106378692/north-face-direct,3.4,-1,Boulder,V2,1,20,37.32837,-118.57479
"West Corner","Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105969025/west-corner,2.1,-1,Boulder,V4,1,12,37.32837,-118.57479
"Go Granny Go","Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105879221/go-granny-go,2.9,-1,Boulder,V5,1,15,37.32837,-118.57479
"Go Granny Go  Right Finish (V5)","Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106662650/go-granny-go-right-finish-v5,3.0,-1,Boulder,V5,1,10,37.32837,-118.57479
"Go Granny Ho","Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107551458/go-granny-ho,2.6,-1,Boulder,V7,1,10,37.32837,-118.57479
"Magnetic North","Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108019305/magnetic-north,4.0,-1,Boulder,V8,1,35,37.32837,-118.57479
"Center Direct","Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106382046/center-direct,2.5,-1,Boulder,V10,1,12,37.32837,-118.57479
Thunderbird,"Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114106239/thunderbird,2.0,-1,Boulder,V11,1,15,37.32837,-118.57479
Mystery,"Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/109563866/mystery,4.0,-1,Boulder,V12,1,30,37.32837,-118.57479
Baburre,"Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114106367/baburre,2.0,-1,Boulder,V12,1,25,37.32837,-118.57479
Direction,"Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/115681899/direction,3.0,-1,Boulder,"V13 R",1,50,37.32837,-118.57479
"Advanced Rockcraft Arete","Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/109526745/advanced-rockcraft-arete,3.5,-1,Boulder,"5.8+ V0 X",1,50,37.32817,-118.57477
"Cave Problem","Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105936107/cave-problem,2.5,-1,Boulder,V4,1,,37.32817,-118.57477
"Transporter Room","Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107956650/transporter-room,2.7,-1,Boulder,"5.12c V5 X",1,45,37.32817,-118.57477
Footprints,"Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/109743926/footprints,3.7,-1,Boulder,"V9 X",1,50,37.32817,-118.57477
"Evilution to the Lip","Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114067388/evilution-to-the-lip,3.8,-1,Boulder,V10,1,18,37.32817,-118.57477
Ambrosia,"Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/110088205/ambrosia,4.0,-1,Boulder,"V11 X",1,55,37.32817,-118.57477
"La Belette","Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114067527/la-belette,2.0,-1,Boulder,V11,1,12,37.32817,-118.57477
"Rastaman Vibration","Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/110088242/rastaman-vibration,2.5,-1,Boulder,V12,1,50,37.32817,-118.57477
Evilution,"Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105908296/evilution,4.0,-1,Boulder,"V12-13 R",1,55,37.32817,-118.57477
"Lucid Dreaming","Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/110088235/lucid-dreaming,4.0,-1,Boulder,V15,1,50,37.32817,-118.57477
"The Process","Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/115127429/the-process,2.5,-1,Boulder,"V16 X",1,50,37.32817,-118.57477
"Birthday Mantel","Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106277514/birthday-mantel,2.5,-1,Boulder,V0,1,12,37.33004,-118.57901
"Problem B","Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106277521/problem-b,2.2,-1,Boulder,V0,1,12,37.33004,-118.57901
"Birthday Left","Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106027080/birthday-left,2.2,-1,Boulder,V1,1,10,37.33004,-118.57901
"The Prow Stand Start","Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114341764/the-prow-stand-start,2.7,-1,Boulder,V1,1,16,37.33004,-118.57901
"The Prow","Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106131018/the-prow,2.8,-1,Boulder,V2,1,16,37.33004,-118.57901
"Birthday Left (SDS)","Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106027084/birthday-left-sds,2.1,-1,Boulder,V2,1,12,37.33004,-118.57901
"North Roof Crack","Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106495109/north-roof-crack,2.5,-1,Boulder,V2,1,,37.33004,-118.57901
"Birthday Link","Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106277567/birthday-link,2.5,-1,Boulder,V2+,1,12,37.33004,-118.57901
"Birthday Direct","Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106027088/birthday-direct,3.3,-1,Boulder,V3,1,12,37.33004,-118.57901
"South Roof Crack","Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106495092/south-roof-crack,3.0,-1,Boulder,V3,1,,37.33004,-118.57901
"Problem E","Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106277539/problem-e,2.4,-1,Boulder,V3,1,12,37.33004,-118.57901
"Problem F","Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106277548/problem-f,2.6,-1,Boulder,V3,1,12,37.33004,-118.57901
"Birthday Skyline","Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106277573/birthday-skyline,2.6,-1,Boulder,V3,1,12,37.33004,-118.57901
"Bard Route","Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/116066884/bard-route,3.0,-1,Boulder,V6,1,12,37.33004,-118.57901
"Problem C","Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/110416001/problem-c,2.0,-1,Boulder,V6,1,12,37.33004,-118.57901
"problem D","Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/110416010/problem-d,2.0,-1,Boulder,V6,1,,37.33004,-118.57901
Dripper,"Drifter/Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/115681919/dripper,3.0,-1,Boulder,V4,1,25,37.32888,-118.57484
"East Face Sit","Drifter/Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114263540/east-face-sit,2.7,-1,Boulder,V4,1,35,37.32888,-118.57484
"The Knobs","Drifter/Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107552546/the-knobs,3.0,-1,Boulder,V5,1,,37.32888,-118.57484
"Change of Heart","Drifter/Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106352593/change-of-heart,3.6,-1,Boulder,V6,1,35,37.32888,-118.57484
"High Plains Drifter","Drifter/Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105908128/high-plains-drifter,3.9,-1,Boulder,V7,1,35,37.32888,-118.57484
"Change of Knobs","Drifter/Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114066872/change-of-knobs,2.3,-1,Boulder,V7-8,1,25,37.32888,-118.57484
"Les Trois Maunets","Drifter/Smoking Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114145837/les-trois-maunets,2.0,-1,Boulder,V11,1,,37.32888,-118.57484
"Devoted Traverse","Mandala/Pope's Prow Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/109903545/devoted-traverse,2.7,-1,Boulder,V5,1,,37.32909,-118.57492
"Pope's Prow","Mandala/Pope's Prow Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105908245/popes-prow,3.9,-1,Boulder,V6,1,15,37.32909,-118.57492
Devoted,"Mandala/Pope's Prow Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/112541564/devoted,2.0,-1,Boulder,V8,1,,37.32909,-118.57492
Butterfinger,"Mandala/Pope's Prow Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/115681926/butterfinger,3.0,-1,Boulder,V11,1,30,37.32909,-118.57492
"The Mandala","Mandala/Pope's Prow Boulder > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105908186/the-mandala,3.3,-1,Boulder,V12-,1,20,37.32909,-118.57492
"Inner Sanctum","Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107064103/inner-sanctum,2.5,-1,Boulder,V2,1,8,37.32863,-118.57634
"Dyno Problem","Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108048847/dyno-problem,2.4,-1,Boulder,V3,1,12,37.32863,-118.57634
"Pain Grain (Stand)","Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114007601/pain-grain-stand,3.2,-1,Boulder,V5,1,12,37.32863,-118.57634
2D,"Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114025039/2d,2.0,-1,Boulder,V5,1,15,37.32863,-118.57634
"Gleaming the Cube, High Start","Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108512652/gleaming-the-cube-high-start,2.6,-1,Boulder,V5,1,15,37.32863,-118.57634
"Lactose Intolerant","Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106070967/lactose-intolerant,3.2,-1,Boulder,V5,1,,37.32863,-118.57634
"Shelter from the Storm","Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106501926/shelter-from-the-storm,2.5,-1,Boulder,V6-,1,,37.32863,-118.57634
"Cave Route","Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105936116/cave-route,2.8,-1,Boulder,V6,1,,37.32863,-118.57634
"Pain Grain SDS","Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107051296/pain-grain-sds,3.3,-1,Boulder,V7,1,15,37.32863,-118.57634
"Gleaming the Cube","Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106129141/gleaming-the-cube,2.2,-1,Boulder,V8-,1,,37.32863,-118.57634
3D,"Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114025005/3d,2.4,-1,Boulder,V8+,1,15,37.32863,-118.57634
"General Mills","Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114025059/general-mills,2.4,-1,Boulder,V8+,1,18,37.32863,-118.57634
Moonraker,"Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108453174/moonraker,2.8,-1,Boulder,V8-9,1,12,37.32863,-118.57634
"Little Forgotten","Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114032671/little-forgotten,3.3,-1,Boulder,V10,1,26,37.32863,-118.57634
Buttermilker,"Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/109630293/buttermilker,4.0,-1,Boulder,V13,1,20,37.32863,-118.57634
