Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Solitude sit","Lone Boulder > Conquest Ridge > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/111948785/solitude-sit,3.0,-1,Boulder,V10,1,13,33.81349,-116.64906
"The Wave","Wave Boulders > Conquest Ridge > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/111992772/the-wave,2.5,-1,Boulder,V5,1,9,33.81317,-116.6498
"Space Wrangler","Space Wrangler > Conquest Ridge > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/111992808/space-wrangler,3.3,-1,Boulder,V4,1,,33.81302,-116.63946
"Sanchez Seam","Sanchez Seam Boulder > Conquest Ridge > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/114316572/sanchez-seam,2.0,-1,Boulder,V5,1,,33.81351,-116.6461
"Trail Rail","Ranger Station Rock 3 > Ranger Station Rocks > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106486623/trail-rail,2.1,-1,Boulder,V1,1,15,33.81273,-116.64341
"Tourist Remover","Ranger Station Rock 3 > Ranger Station Rocks > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106486659/tourist-remover,1.9,-1,Boulder,V3+,1,15,33.81273,-116.64341
"Trailside Tango","Ranger Station Rock 3 > Ranger Station Rocks > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106226116/trailside-tango,2.6,-1,Boulder,V4,1,15,33.81273,-116.64341
"Slab Problem","Ranger Station Rock  2 > Ranger Station Rocks > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106190060/slab-problem,2.1,-1,Boulder,V1,1,15,33.81253,-116.64337
"Side Show","Ranger Station Rock  2 > Ranger Station Rocks > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108373129/side-show,2.7,-1,Boulder,V4+,1,20,33.81253,-116.64337
"Road Kill","Ranger Station Rock  2 > Ranger Station Rocks > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108373020/road-kill,3.0,-1,Boulder,V8,1,15,33.81253,-116.64337
"Fire' Farts","Ranger Station Rock 1 > Ranger Station Rocks > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106191279/fire-farts,2.0,-1,Boulder,V1,1,12,33.81253,-116.64337
"Don't Rock the Boat","Boulder Cluster > Ranger Station Rocks > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106190607/dont-rock-the-boat,2.0,-1,Boulder,"V-easy PG13",1,15,33.81253,-116.64337
"One Be Low","Mantle Midget Boulder > Ranger Station Rocks > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/109565893/one-be-low,2.0,-1,Boulder,V3+,1,,33.81253,-116.64337
Unnamed,"Boulder > Ranger Station Rocks > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/107818978/unnamed,2.5,-1,Boulder,V3,1,13,33.81253,-116.64337
"Center Crack","Chimney Rock > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/107674938/center-crack,2.4,-1,Boulder,V0,1,12,33.81271,-116.64176
"Highball Jugs","Chimney Rock > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/107818955/highball-jugs,2.0,-1,Boulder,"V0 R",1,20,33.81271,-116.64176
"Dyno Problem","Chimney Rock > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/107674945/dyno-problem,1.9,-1,Boulder,V2,1,8,33.81271,-116.64176
"Moldy Cheese","Chimney Rock > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108846730/moldy-cheese,2.0,-1,Boulder,V2,1,15,33.81271,-116.64176
"Chimney Rock Traverse","Chimney Rock > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108072169/chimney-rock-traverse,2.0,-1,Boulder,V3,1,20,33.81271,-116.64176
"The Honey Pots","Vanishing Point Boulder > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/107674966/the-honey-pots,2.7,-1,Boulder,V2,1,12,33.81271,-116.64176
"Flight of Osirus","Vanishing Point Boulder > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/112048632/flight-of-osirus,2.9,-1,Boulder,V6,1,12,33.81271,-116.64176
Snowblind,"Vanishing Point Boulder > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/112048667/snowblind,3.5,-1,Boulder,V8,1,14,33.81271,-116.64176
"Vanishing Point","Vanishing Point Boulder > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/107674959/vanishing-point,3.9,-1,Boulder,V9,1,16,33.81271,-116.64176
Pleione,"Merope Boulder > Pleiades > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108090866/pleione,2.4,-1,Boulder,V2,1,15,33.81271,-116.64176
Atlas,"Merope Boulder > Pleiades > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108090874/atlas,2.7,-1,Boulder,V3,1,12,33.81271,-116.64176
Electra,"Electra > Pleiades > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108195628/electra,2.0,-1,Boulder,V3-,1,8,33.81283,-116.64425
Unknown,"Tuna Juice Area > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108090959/unknown,3.0,-1,Boulder,V4,1,10,33.81271,-116.64176
"Tuna Juice","Tuna Juice Area > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108090931/tuna-juice,2.8,-1,Boulder,V6,1,10,33.81271,-116.64176
Starkist,"Tuna Juice Area > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108090947/starkist,2.0,-1,Boulder,V6,1,10,33.81271,-116.64176
"Unnamed V3","Satellite Boulder Cluster > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108257917/unnamed-v3,2.0,-1,Boulder,V3,1,10,33.81271,-116.64176
"Plank Walk","Mutiny Boulder > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/112108174/plank-walk,2.0,-1,Boulder,V4,1,20,33.81271,-116.64176
Mutiny,"Mutiny Boulder > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108550924/mutiny,2.7,-1,Boulder,V7,1,10,33.81271,-116.64176
Unnamed,"Re-Animation Boulder > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/109290718/unnamed,2.5,-1,Boulder,V3-4,1,10,33.81228,-116.64355
NippleShredder,"Re-Animation Boulder > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/109290737/nippleshredder,2.0,-1,Boulder,V5,1,10,33.81228,-116.64355
"Slot Machine AKA Re-Animator","Re-Animation Boulder > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/109290579/slot-machine-aka-re-animator,2.4,-1,Boulder,V6,1,10,33.81228,-116.64355
"Gold Corner","Goldstone > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/112048565/gold-corner,3.0,-1,Boulder,V0,1,14,33.81354,-116.64436
"Gold Rush","Gold Rush Boulder > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/113410243/gold-rush,2.0,-1,Boulder,V4,1,11,33.81142,-116.64181
"Fool's Gold","Gold Rush Boulder > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/113410374/fools-gold,2.0,-1,Boulder,V5,1,11,33.81142,-116.64181
"Frank's Problem (variation)","Frank's Boulder > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106388393/franks-problem-variation,2.4,-1,Boulder,V2,1,15,33.81241,-116.64602
"The Terminator","Frank's Boulder > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106228982/the-terminator,2.3,-1,Boulder,V2,1,12,33.81241,-116.64602
"Frank's Direct","Frank's Boulder > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106228962/franks-direct,2.3,-1,Boulder,V3,1,15,33.81241,-116.64602
"Frank's Roof","Frank's Boulder > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106228976/franks-roof,3.0,-1,Boulder,V3,1,10,33.81241,-116.64602
"Frank's Problem","Frank's Boulder > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106387902/franks-problem,2.9,-1,Boulder,V4,1,15,33.81241,-116.64602
"Short Sloper Traverse","Frank's Boulder > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106228968/short-sloper-traverse,2.4,-1,Boulder,V4,1,25,33.81241,-116.64602
"Posse (Right Variation)","Frank's Boulder > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/113079882/posse-right-variation,2.3,-1,Boulder,V6,1,12,33.81241,-116.64602
"Hesitation Factor","Frank's Boulder > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/112821688/hesitation-factor,2.0,-1,Boulder,V7,1,8,33.81241,-116.64602
"Problem A","Mandala of Tram > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108195591/problem-a,2.3,-1,Boulder,V3,1,10,33.8126,-116.6454
"Green Hornet","Mandala of Tram > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/107204528/green-hornet,3.5,-1,Boulder,V5,1,,33.8126,-116.6454
"Green Hornet Direct","Mandala of Tram > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/110320868/green-hornet-direct,2.6,-1,Boulder,V5,1,,33.8126,-116.6454
"E.Z Right","E.Z. Boulder > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108195577/ez-right,2.0,-1,Boulder,"V2 PG13",1,18,33.8124,-116.6454
"One Handed Mantle","E.Z. Boulder > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108195566/one-handed-mantle,2.0,-1,Boulder,V5,1,12,33.8124,-116.6454
"Big Ballz","Angus Boulder > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/109083035/big-ballz,2.0,-1,Boulder,V3,1,,33.81222,-116.64633
"Bonn Scott Memorial Face Problem","Angus Boulder > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108187033/bonn-scott-memorial-face-problem,2.2,-1,Boulder,V3-4,1,9,33.81222,-116.64633
Mangus,"Angus Boulder > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/107241624/mangus,2.7,-1,Boulder,V5,1,10,33.81222,-116.64633
Malcolm,"Angus Boulder > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108454721/malcolm,2.2,-1,Boulder,V6,1,8,33.81222,-116.64633
Angus,"Angus Boulder > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108454706/angus,2.3,-1,Boulder,V9,1,8,33.81222,-116.64633
Blacktop,"Blacktop Boulder > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/107901552/blacktop,3.0,-1,Boulder,V4,1,12,33.81269,-116.64687
"Hoch Mantel","Seven Boulder > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108004289/hoch-mantel,2.1,-1,Boulder,V4,1,6,33.81289,-116.64658
Slitherin,"Seven Boulder > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108004621/slitherin,2.0,-1,Boulder,V5-,1,6,33.81289,-116.64658
"Power of Seven","Seven Boulder > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108004255/power-of-seven,2.6,-1,Boulder,V7,1,11,33.81289,-116.64658
"Harry Pothead","Seven Boulder > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108005223/harry-pothead,3.0,-1,Boulder,V8,1,10,33.81289,-116.64658
"Morgan Arete","Morgan Boulder > The Pit and the Pendulum Cove > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/109064451/morgan-arete,2.7,-1,Boulder,V1,1,18,33.8128,-116.64705
"Variation Morgans Arete","Morgan Boulder > The Pit and the Pendulum Cove > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108055430/variation-morgans-arete,2.0,-1,Boulder,V3-,1,18,33.8128,-116.64705
"Bicycles and Tricycles","Morgan Boulder > The Pit and the Pendulum Cove > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/109064455/bicycles-and-tricycles,3.0,-1,Boulder,V4,1,15,33.8128,-116.64705
"Capillary Lockdown","Capillary Lockdown Boulder > The Pit and the Pendulum Cove > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/109064465/capillary-lockdown,2.7,-1,Boulder,V4,1,12,33.8127,-116.64701
"Bush Pilot","Pit and the Pendulum Boulder > The Pit and the Pendulum Cove > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108055435/bush-pilot,2.9,-1,Boulder,V8,1,7,33.81281,-116.64717
"Flaming Lip Traverse","Flaming Lip Boulder > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108068646/flaming-lip-traverse,2.0,-1,Boulder,V2,1,10,33.81257,-116.64636
Gluttony,"Gluttony Boulder > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108392570/gluttony,3.9,-1,Boulder,V8,1,14,33.81257,-116.64636
"Black Moon","Black Moon Boulder > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108978322/black-moon,3.7,-1,Boulder,"V3 R",1,15,33.81241,-116.6457
"Da Way","Black Moon Boulder > Trailside Boulders > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/112008893/da-way,3.0,-1,Boulder,V3,1,23,33.81241,-116.6457
"Ride the Lightning","Lightning Boulder > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/105997125/ride-the-lightning,3.9,-1,Boulder,"V0+ R",1,30,33.82028,-116.63663
"Knobby Face","Knobby Boulder > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/105997142/knobby-face,2.0,-1,Boulder,V2-3,1,10,33.82028,-116.63663
"Black Prince","Black Cauldron Boulder > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106200539/black-prince,2.3,-1,Boulder,V3-,1,12,33.82028,-116.63663
"Black Cauldron","Black Cauldron Boulder > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106200545/black-cauldron,2.8,-1,Boulder,V4,1,12,33.82028,-116.63663
"The Wormhole","Wormhole Boulder > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106201913/the-wormhole,2.0,-1,Boulder,V3,1,15,33.82028,-116.63663
Vulpecula,"Messylepica Boulder > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106201968/vulpecula,2.0,-1,Boulder,V2,1,8,33.82028,-116.63663
"British Rail","Transportation Boulder > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106210866/british-rail,3.0,-1,Boulder,V4,1,20,33.82028,-116.63663
"The Green Room","The Green Room > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106211640/the-green-room,2.0,-1,Boulder,V2,1,15,33.82028,-116.63663
"Ebonic Woman","Ebonic Woman > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/107776196/ebonic-woman,2.5,-1,Boulder,V3,1,13,33.82028,-116.63663
Serpentine,"Suicide Boulder > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/107776216/serpentine,2.0,-1,Boulder,V0-,1,24,33.82028,-116.63663
"White Stripe","Suicide Boulder > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/112882235/white-stripe,3.0,-1,Boulder,"V2 PG13",1,24,33.82028,-116.63663
"The Singularity","Suicide Boulder > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/107776207/the-singularity,2.2,-1,Boulder,V5,1,14,33.82028,-116.63663
Unknown,"The Wave Cave > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/109566098/unknown,3.0,-1,Boulder,V5,1,10,33.82028,-116.63663
"Fly, Robin Fly","The Wave Cave > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/109121923/fly-robin-fly,2.0,-1,Boulder,V6,1,8,33.82028,-116.63663
"Master Blaster","The Wave Cave > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/109121915/master-blaster,2.4,-1,Boulder,V8,1,8,33.82028,-116.63663
Deception,"Deception Boulder > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108821509/deception,2.0,-1,Boulder,V7,1,10,33.82028,-116.63663
Bolo,"JCVD (Jean Claud Van Dam) boulder > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108865602/bolo,2.3,-1,Boulder,V4-,1,16,33.8076,-116.64724
"JCVD (Jean Claud Van Dam)","JCVD (Jean Claud Van Dam) boulder > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108865568/jcvd-jean-claud-van-dam,2.6,-1,Boulder,V5-6,1,16,33.8076,-116.64724
Waterlou,"Waterlou Boulder > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/109554772/waterlou,2.0,-1,Boulder,V3,1,10,33.81028,-116.64663
"Colonel Angus Left","Colonel Angus Boulder > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/109565957/colonel-angus-left,2.0,-1,Boulder,V0,1,10,33.82028,-116.63663
"Colonel Angus","Colonel Angus Boulder > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/109565943/colonel-angus,2.0,-1,Boulder,V3,1,10,33.82028,-116.63663
"Jug or Not","Jug or Not Boulder > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/109566066/jug-or-not,2.0,-1,Boulder,V4+,1,12,33.82028,-116.63663
Unknown,"Unknown Boulder > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/109566079/unknown,2.0,-1,Boulder,V3+,1,,33.82028,-116.63663
"Soul Caliber","Soul Caliber Boulder > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/112803133/soul-caliber,2.3,-1,Boulder,V7,1,14,33.80999,-116.64837
"The River Styx","Soul Caliber Boulder > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/112803158/the-river-styx,3.0,-1,Boulder,V8,1,14,33.80999,-116.64837
"My Infested Destiny","My Infested Destiny Boulder > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/112884051/my-infested-destiny,3.9,-1,Boulder,V7,1,14,33.80736,-116.64809
"Tree Attack","Picasso's Prison Palace > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/116111530/tree-attack,3.0,-1,Boulder,V6,1,16,33.81097,-116.64678
"Creek Problem","Creek Boulders > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/117102103/creek-problem,2.0,-1,Boulder,V2-3,1,12,33.81124,-116.64542
"Enough Snuff","Creek Boulders > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/117271302/enough-snuff,3.0,-1,Boulder,"V7 R",1,15,33.81124,-116.64542
"Buck Rogers","Flash Gordon Boulder > Flash Gordon Area > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106226186/buck-rogers,2.5,-1,Boulder,V2,1,10,33.81345,-116.64506
"Buck Rodgers Variation","Flash Gordon Boulder > Flash Gordon Area > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/107746076/buck-rodgers-variation,2.1,-1,Boulder,V3,1,12,33.81345,-116.64506
"Flash Gordon","Flash Gordon Boulder > Flash Gordon Area > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106226208/flash-gordon,2.0,-1,Boulder,V3,1,5,33.81345,-116.64506
Chadinator,"Flash Gordon Boulder > Flash Gordon Area > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108068593/chadinator,2.8,-1,Boulder,V7,1,8,33.81345,-116.64506
"Flash Gordon Traverse (The Joshinator)","Flash Gordon Boulder > Flash Gordon Area > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/113520319/flash-gordon-traverse-the-joshinator,2.0,-1,Boulder,V8,1,25,33.81345,-116.64506
Oceanus,"Moon Boulder > Flash Gordon Area > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106228054/oceanus,2.3,-1,Boulder,"V-easy PG13",1,20,33.81351,-116.6451
"Mare Serenitatis","Moon Boulder > Flash Gordon Area > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/117640860/mare-serenitatis,2.0,-1,Boulder,"V-easy PG13",1,,33.81351,-116.6451
"Serpentine Ridge","Moon Boulder > Flash Gordon Area > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106228058/serpentine-ridge,2.4,-1,Boulder,"V0- R",1,20,33.81351,-116.6451
"Sea of Tranquility","Moon Boulder > Flash Gordon Area > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/107746032/sea-of-tranquility,2.8,-1,Boulder,"V1 R",1,25,33.81351,-116.6451
"Dike Line","Dike Boulder > Flash Gordon Area > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106228035/dike-line,2.0,-1,Boulder,"V-easy PG13",1,15,33.81348,-116.64501
"Pinch Me","Dike Boulder > Flash Gordon Area > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106229008/pinch-me,2.0,-1,Boulder,"V2 PG13",1,15,33.81348,-116.64501
"Tree Problem","Warm-Up Boulder > Flash Gordon Area > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106506341/tree-problem,2.0,-1,Boulder,V0-,1,12,33.81314,-116.64508
"Warmer-Upper Left","Warm-Up Boulder > Flash Gordon Area > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106875679/warmer-upper-left,2.0,-1,Boulder,V0,1,12,33.81314,-116.64508
"Another Tree Problem","Warm-Up Boulder > Flash Gordon Area > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106506348/another-tree-problem,2.0,-1,Boulder,V0+,1,15,33.81314,-116.64508
"Slumpback of Notre Dame","Warm-Up Boulder > Flash Gordon Area > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/109051560/slumpback-of-notre-dame,1.9,-1,Boulder,V1,1,12,33.81314,-116.64508
"The Ledge","Warm-Up Boulder > Flash Gordon Area > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106866879/the-ledge,2.0,-1,Boulder,V1,1,10,33.81314,-116.64508
"Liquid Logic","Creekin' Boulder > Flash Gordon Area > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/106867335/liquid-logic,2.0,-1,Boulder,V0,1,10,33.82361,-116.63494
"Creek Dyno","Creekin' Boulder > Flash Gordon Area > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/115175145/creek-dyno,3.0,-1,Boulder,V3,1,8,33.82361,-116.63494
Rufus,"Rufus Boulder > Flash Gordon Area > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/107746149/rufus,2.3,-1,Boulder,V5,1,12,33.81372,-116.64482
"Kentucky Fried Brit","The Chicken Shack > Flash Gordon Area > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108073820/kentucky-fried-brit,2.0,-1,Boulder,V4,1,20,33.82361,-116.63494
"Carlton's Variation","Excavation Boulder > Flash Gordon Area > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108104878/carltons-variation,2.0,-1,Boulder,V6,1,15,33.81459,-116.64566
"Demolition Man","Excavation Boulder > Flash Gordon Area > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/117563265/demolition-man,2.0,-1,Boulder,V7,1,11,33.81459,-116.64566
"The Cavity","Excavation Boulder > Flash Gordon Area > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108104862/the-cavity,2.0,-1,Boulder,V7,1,15,33.81459,-116.64566
Unnamed,"Excavation Boulder > Flash Gordon Area > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/108452726/unnamed,2.0,-1,Boulder,V8,1,12,33.81459,-116.64566
