Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Backside Slab","The Cube > South Fork > Northeast California > California",https://www.mountainproject.com/route/115385065/backside-slab,2.0,-1,Boulder,V1,1,10,41.28416,-122.38073
"Beerio Kart (Placeholder name)","The Cube > South Fork > Northeast California > California",https://www.mountainproject.com/route/117248316/beerio-kart-placeholder-name,3.0,-1,Boulder,V3-,1,10,41.28416,-122.38073
"The Cube Corner","The Cube > South Fork > Northeast California > California",https://www.mountainproject.com/route/115385045/the-cube-corner,2.5,-1,Boulder,V3,1,10,41.28416,-122.38073
"Super Smash Bros. (Placeholder Name)","The Cube > South Fork > Northeast California > California",https://www.mountainproject.com/route/117248244/super-smash-bros-placeholder-name,3.5,-1,Boulder,V3,1,10,41.28416,-122.38073
"The Cube Arete","The Cube > South Fork > Northeast California > California",https://www.mountainproject.com/route/115385032/the-cube-arete,3.0,-1,Boulder,V3-4,1,10,41.28416,-122.38073
Cornerzone,"Cortizone Corner > Northeast California > California",https://www.mountainproject.com/route/109243953/cornerzone,2.0,-1,"TR, Boulder",V0-1,1,20,40.76099,-123.09676
"Lie Back Crack","Cortizone Corner > Northeast California > California",https://www.mountainproject.com/route/109243916/lie-back-crack,2.0,-1,"TR, Boulder",V1,1,20,40.76099,-123.09676
"Travolta's Chin","Cortizone Corner > Northeast California > California",https://www.mountainproject.com/route/109243889/travoltas-chin,2.0,-1,"TR, Boulder",V1,1,20,40.76099,-123.09676
"Doesn't Matter","Cortizone Corner > Northeast California > California",https://www.mountainproject.com/route/109243959/doesnt-matter,2.0,-1,"TR, Boulder",V1+,1,20,40.76099,-123.09676
"Dan's traverse","Cortizone Corner > Northeast California > California",https://www.mountainproject.com/route/109243760/dans-traverse,3.0,-1,Boulder,V1-2,1,60,40.76099,-123.09676
"The Runnels","Cortizone Corner > Northeast California > California",https://www.mountainproject.com/route/109243946/the-runnels,2.0,-1,"TR, Boulder",V2-,1,20,40.76099,-123.09676
"The Door","Cortizone Corner > Northeast California > California",https://www.mountainproject.com/route/109243909/the-door,2.0,-1,"TR, Boulder",V2,1,20,40.76099,-123.09676
"Unknown 2","Plum Valley boulders > Northeast California > California",https://www.mountainproject.com/route/113973278/unknown-2,3.5,-1,Boulder,V1,1,12,40.72068,-121.39594
"Unknown 5","Plum Valley boulders > Northeast California > California",https://www.mountainproject.com/route/113973318/unknown-5,2.0,-1,Boulder,V2,1,10,40.72068,-121.39594
"Unknown 3","Plum Valley boulders > Northeast California > California",https://www.mountainproject.com/route/113973299/unknown-3,2.5,-1,Boulder,V3,1,14,40.72068,-121.39594
"Charlottes web","Plum Valley boulders > Northeast California > California",https://www.mountainproject.com/route/108720044/charlottes-web,2.0,-1,Boulder,V6-,1,,40.72068,-121.39594
"Plum picking","Plum Valley boulders > Northeast California > California",https://www.mountainproject.com/route/108720169/plum-picking,3.0,-1,Boulder,V7,1,,40.72068,-121.39594
"The lay off","Plum Valley boulders > Northeast California > California",https://www.mountainproject.com/route/111435066/the-lay-off,2.0,-1,Boulder,V7,1,,40.72068,-121.39594
Freedom,"Plum Valley boulders > Northeast California > California",https://www.mountainproject.com/route/111435050/freedom,3.0,-1,Boulder,V8-,1,,40.72068,-121.39594
"Problem B","The Only Boulder > Free For All Valley > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/106238512/problem-b,2.0,-1,Boulder,V-easy,1,15,39.59016,-120.61975
"The Crack","The Only Boulder > Free For All Valley > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/106238524/the-crack,2.5,-1,Boulder,V2,1,15,39.59016,-120.61975
"Problem C","The Only Boulder > Free For All Valley > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/106238531/problem-c,4.0,-1,Boulder,V4,1,15,39.59016,-120.61975
"Problem B","Warm Up Boulder > Free For All Valley > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/106238569/problem-b,2.0,-1,Boulder,V-easy,1,10,39.59042,-120.62077
"Problem C","Warm Up Boulder > Free For All Valley > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/106238575/problem-c,2.0,-1,Boulder,V1+,1,12,39.59042,-120.62077
"Problem D","Warm Up Boulder > Free For All Valley > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/106238584/problem-d,2.0,-1,Boulder,V1+,1,10,39.59042,-120.62077
"Problem E","Warm Up Boulder > Free For All Valley > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/106238592/problem-e,2.0,-1,Boulder,V3,1,12,39.59042,-120.62077
"Problem G","Warm Up Boulder > Free For All Valley > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/106238609/problem-g,2.5,-1,Boulder,V3,1,25,39.59042,-120.62077
"Problem F","Warm Up Boulder > Free For All Valley > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/106238601/problem-f,3.0,-1,Boulder,V5,1,15,39.59042,-120.62077
"Problem A","Pots 'n Pans Boulder > Free For All Valley > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/106239553/problem-a,2.0,-1,Boulder,V2,1,12,39.5915,-120.62405
"Problem A","The Oral Boulder > Free For All Valley > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/106239567/problem-a,2.0,-1,Boulder,V2,1,12,39.5917,-120.6282
"The Oral Surgeon","The Oral Boulder > Free For All Valley > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/106239582/the-oral-surgeon,2.0,-1,Boulder,V2,1,15,39.5917,-120.6282
"The Oral Operator","The Oral Boulder > Free For All Valley > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/106239595/the-oral-operator,3.0,-1,Boulder,V3,1,15,39.5917,-120.6282
"Flea on Hippo","Hermit Boulder > Bald Rock Picnic Area > Bald Rock > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/109913606/flea-on-hippo,2.0,-1,Boulder,V0,1,9,39.64828,-121.34578
"Hugh Hefner","Bunny Blocks > Main Area > Bald Rock Picnic Area > Bald Rock > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/108708878/hugh-hefner,3.3,-1,Boulder,V0,1,12,39.64703,-121.34629
"Bunny Arete","Bunny Blocks > Main Area > Bald Rock Picnic Area > Bald Rock > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/116206826/bunny-arete,4.0,-1,Boulder,V0,1,10,39.64703,-121.34629
"Mission Arete","Bunny Blocks > Main Area > Bald Rock Picnic Area > Bald Rock > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/116206847/mission-arete,3.3,-1,Boulder,V0,1,15,39.64703,-121.34629
"Knob Gobbler","Bunny Blocks > Main Area > Bald Rock Picnic Area > Bald Rock > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/116206842/knob-gobbler,2.0,-1,Boulder,V1+,1,10,39.64703,-121.34629
"Mission Improbable","Bunny Blocks > Main Area > Bald Rock Picnic Area > Bald Rock > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/116206731/mission-improbable,4.0,-1,Boulder,V5,1,15,39.64703,-121.34629
"Mission Impossible","Bunny Blocks > Main Area > Bald Rock Picnic Area > Bald Rock > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/116206752/mission-impossible,4.0,-1,Boulder,V7,1,20,39.64703,-121.34629
"Hail Mary","Bunny Blocks > Main Area > Bald Rock Picnic Area > Bald Rock > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/116599491/hail-mary,4.0,-1,Boulder,V8,1,14,39.64703,-121.34629
"Bald Rock Arete","The Asteroids > Main Area > Bald Rock Picnic Area > Bald Rock > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/116238729/bald-rock-arete,3.0,-1,Boulder,V0,1,,39.64737,-121.34663
"Asteroid Bash","The Asteroids > Main Area > Bald Rock Picnic Area > Bald Rock > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/114394573/asteroid-bash,2.8,-1,Boulder,V0,1,,39.64737,-121.34663
"Turtle’s Traverse","The Asteroids > Main Area > Bald Rock Picnic Area > Bald Rock > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/116209137/turtles-traverse,2.0,-1,Boulder,V0-1,1,8,39.64737,-121.34663
"Man Eater Left","The Asteroids > Main Area > Bald Rock Picnic Area > Bald Rock > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/116206811/man-eater-left,3.0,-1,Boulder,V2,1,15,39.64737,-121.34663
"Man Eater Right","The Asteroids > Main Area > Bald Rock Picnic Area > Bald Rock > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/116206817/man-eater-right,4.0,-1,Boulder,V4,1,15,39.64737,-121.34663
"Moon Landing","The Asteroids > Main Area > Bald Rock Picnic Area > Bald Rock > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/116238707/moon-landing,3.0,-1,Boulder,V6,1,15,39.64737,-121.34663
"Bird Bath","Bird Bath Boulders > Main Area > Bald Rock Picnic Area > Bald Rock > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/116206803/bird-bath,2.5,-1,Boulder,V2,1,8,39.64744,-121.34641
"Unknown #1","Unknown Boulder > Main Approach > Bald Rock Picnic Area > Bald Rock > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/118572732/unknown-1,3.3,-1,Boulder,V0-1,1,,39.64701,-121.34463
"Escape (aka Resting Pitch Face)","Boulder Group 1 > Bucks Lodge Campground > Bucks Lake Recreation Area > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/117586882/escape-aka-resting-pitch-face,3.0,-1,Boulder,"V2 PG13",1,15,39.87814,-121.17701
"Bucks Lake Traverse (BLT)","The Fortress > Between the Lodges > Bucks Lake Recreation Area > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/117587220/bucks-lake-traverse-blt,4.0,-1,Boulder,"V5 PG13",1,15,39.87792,-121.16963
Justice,"Warpaint Boulder > The Far Side > Bucks Lake Recreation Area > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/119073118/justice,3.0,-1,Boulder,V5,1,15,39.88605,-121.15648
Warcry,"Warpaint Boulder > The Far Side > Bucks Lake Recreation Area > The Lost Sierra > Northeast California > California",https://www.mountainproject.com/route/117587564/warcry,2.0,-1,Boulder,V6,1,15,39.88605,-121.15648
"Heat Wave","Brown Hole > Upper Bidwell Park > Northeast California > California",https://www.mountainproject.com/route/106898775/heat-wave,2.0,-1,Boulder,V4-,1,10,39.79846,-121.73224
"Hidden Middle","Hidden Boulders > Upper Bidwell Park > Northeast California > California",https://www.mountainproject.com/route/118625899/hidden-middle,3.0,-1,Boulder,V0,1,25,39.77899,-121.74837
"Jerrys’ Boulder","Hidden Boulders > Upper Bidwell Park > Northeast California > California",https://www.mountainproject.com/route/118625851/jerrys-boulder,2.0,-1,Boulder,V1-,1,25,39.77899,-121.74837
"Devils Dick","Hidden Boulders > Upper Bidwell Park > Northeast California > California",https://www.mountainproject.com/route/118625924/devils-dick,3.0,-1,Boulder,V2-,1,20,39.77899,-121.74837
"The Constant Gardener","Hwy 44 Boulders > The HWY 44 Boulders > HWY 44 (East of Redding) > Northeast California > California",https://www.mountainproject.com/route/107293631/the-constant-gardener,3.0,-1,Boulder,V1,1,11,40.53257,-121.62846
"The Hobbit","Hwy 44 Boulders > The HWY 44 Boulders > HWY 44 (East of Redding) > Northeast California > California",https://www.mountainproject.com/route/107294855/the-hobbit,2.0,-1,Boulder,V2,1,6,40.53257,-121.62846
Gollum,"Hwy 44 Boulders > The HWY 44 Boulders > HWY 44 (East of Redding) > Northeast California > California",https://www.mountainproject.com/route/107294871/gollum,2.0,-1,Boulder,V2,1,7,40.53257,-121.62846
"Pick Your Poison","Hwy 44 Boulders > The HWY 44 Boulders > HWY 44 (East of Redding) > Northeast California > California",https://www.mountainproject.com/route/107293676/pick-your-poison,3.0,-1,Boulder,V3,1,8,40.53257,-121.62846
Humbaba,"Hwy 44 Boulders > The HWY 44 Boulders > HWY 44 (East of Redding) > Northeast California > California",https://www.mountainproject.com/route/107293661/humbaba,4.0,-1,Boulder,V4,1,11,40.53257,-121.62846
Rimrete,"Hwy 44 Boulders > The HWY 44 Boulders > HWY 44 (East of Redding) > Northeast California > California",https://www.mountainproject.com/route/108554012/rimrete,3.0,-1,Boulder,V5,1,,40.53257,-121.62846
"Captain Jack","Hwy 44 Boulders > The HWY 44 Boulders > HWY 44 (East of Redding) > Northeast California > California",https://www.mountainproject.com/route/108554113/captain-jack,3.0,-1,Boulder,V5,1,,40.53257,-121.62846
"Black pearl","Hwy 44 Boulders > The HWY 44 Boulders > HWY 44 (East of Redding) > Northeast California > California",https://www.mountainproject.com/route/108554025/black-pearl,3.0,-1,Boulder,V6+,1,,40.53257,-121.62846
"Oh Really","The Old Highway > HWY 44 (East of Redding) > Northeast California > California",https://www.mountainproject.com/route/110619954/oh-really,2.0,-1,Boulder,V2-3,1,10,40.53403,-121.61848
"Too Tall to Fall","The Old Highway > HWY 44 (East of Redding) > Northeast California > California",https://www.mountainproject.com/route/110824718/too-tall-to-fall,2.0,-1,Boulder,"V3 R",1,25,40.53403,-121.61848
"""Does This Thing Have A Name Yet?""","The Old Highway > HWY 44 (East of Redding) > Northeast California > California",https://www.mountainproject.com/route/110824252/does-this-thing-have-a-name-yet,2.0,-1,Boulder,V3,1,10,40.53403,-121.61848
"Rivers of Blood","The Old Highway > HWY 44 (East of Redding) > Northeast California > California",https://www.mountainproject.com/route/110614931/rivers-of-blood,3.0,-1,Boulder,V3,1,20,40.53403,-121.61848
"Have Guns, Will Traverse","The Old Highway > HWY 44 (East of Redding) > Northeast California > California",https://www.mountainproject.com/route/110617788/have-guns-will-traverse,3.0,-1,Boulder,V3+,1,50,40.53403,-121.61848
"Mark's Nemesis","The Old Highway > HWY 44 (East of Redding) > Northeast California > California",https://www.mountainproject.com/route/110824096/marks-nemesis,2.0,-1,Boulder,V4,1,10,40.53403,-121.61848
"The Gerbil (sit start)","The Old Highway > HWY 44 (East of Redding) > Northeast California > California",https://www.mountainproject.com/route/110618737/the-gerbil-sit-start,2.0,-1,"TR, Boulder",V4+,1,45,40.53403,-121.61848
"Inside Out","The Old Highway > HWY 44 (East of Redding) > Northeast California > California",https://www.mountainproject.com/route/110824829/inside-out,3.0,-1,Boulder,V4+,1,,40.53403,-121.61848
"Joan Rivers","The Old Highway > HWY 44 (East of Redding) > Northeast California > California",https://www.mountainproject.com/route/110614986/joan-rivers,3.0,-1,Boulder,V4+,1,20,40.53403,-121.61848
"Tootsie Roll","Peapod and Right > Eagle Peak > Lassen National Park > Northeast California > California",https://www.mountainproject.com/route/117788014/tootsie-roll,3.0,-1,Boulder,V0,1,18,40.48009,-121.5243
"Baby Driver","Peapod and Right > Eagle Peak > Lassen National Park > Northeast California > California",https://www.mountainproject.com/route/117787924/baby-driver,2.0,-1,Boulder,V3,1,7,40.48009,-121.5243
"Sexy Mexican Jesus","Peapod and Right > Eagle Peak > Lassen National Park > Northeast California > California",https://www.mountainproject.com/route/117526907/sexy-mexican-jesus,3.0,-1,Boulder,V3,1,13,40.48009,-121.5243
"Honk If You're Horny","Peapod and Right > Eagle Peak > Lassen National Park > Northeast California > California",https://www.mountainproject.com/route/117823707/honk-if-youre-horny,4.0,-1,Boulder,V3,1,18,40.48009,-121.5243
"Edge of Tomorrow","Left of Peapod > Eagle Peak > Lassen National Park > Northeast California > California",https://www.mountainproject.com/route/117526878/edge-of-tomorrow,3.5,-1,Boulder,V4,1,15,40.47768,-121.52266
Talon,"The Talon Boulder > Eagle Peak > Lassen National Park > Northeast California > California",https://www.mountainproject.com/route/114780275/talon,4.0,-1,Boulder,V6,1,15,40.47395,-121.51861
"Bloody Talon","The Talon Boulder > Eagle Peak > Lassen National Park > Northeast California > California",https://www.mountainproject.com/route/114780284/bloody-talon,4.0,-1,Boulder,V7,1,15,40.47395,-121.51861
"You Hesitate, You Lose","You Hesitate, You Lose. > Grizzly Dome > Northeast California > California",https://www.mountainproject.com/route/119127503/you-hesitate-you-lose,3.0,-1,Boulder,"V4-5 R",1,20,39.86276,-121.38739
"Snake Snake","WhiskeyTown Dam Boulders > Northeast California > California",https://www.mountainproject.com/route/114391889/snake-snake,3.0,-1,Boulder,V6,1,10,40.59773,-122.53954
Interstellar,"WhiskeyTown Dam Boulders > Northeast California > California",https://www.mountainproject.com/route/118863747/interstellar,4.0,-1,Boulder,"V9 PG13",1,15,40.59773,-122.53954
"North Face Walk up","Byron’s Boulder > Northeast California > California",https://www.mountainproject.com/route/118163024/north-face-walk-up,3.0,-1,Boulder,V0,1,15,41.3453,-122.27503
"South Face Warmup","Byron’s Boulder > Northeast California > California",https://www.mountainproject.com/route/114510728/south-face-warmup,2.0,-1,Boulder,V0,1,10,41.3453,-122.27503
"South Face Warmup Direct","Byron’s Boulder > Northeast California > California",https://www.mountainproject.com/route/115334544/south-face-warmup-direct,2.0,-1,Boulder,V0,1,10,41.3453,-122.27503
Unkown,"Byron’s Boulder > Northeast California > California",https://www.mountainproject.com/route/114510875/unkown,2.0,-1,Boulder,V0+,1,10,41.3453,-122.27503
Naptime,"Byron’s Boulder > Northeast California > California",https://www.mountainproject.com/route/117324335/naptime,3.0,-1,Boulder,V1-,1,10,41.3453,-122.27503
"Backside Face","Byron’s Boulder > Northeast California > California",https://www.mountainproject.com/route/115334520/backside-face,2.0,-1,Boulder,V1,1,10,41.3453,-122.27503
"South Face Dyno","Byron’s Boulder > Northeast California > California",https://www.mountainproject.com/route/115334731/south-face-dyno,3.0,-1,Boulder,V2,1,10,41.3453,-122.27503
"West Face","Byron’s Boulder > Northeast California > California",https://www.mountainproject.com/route/115334220/west-face,3.0,-1,Boulder,V2,1,10,41.3453,-122.27503
"Pulley Pulling","Byron’s Boulder > Northeast California > California",https://www.mountainproject.com/route/118162976/pulley-pulling,2.0,-1,Boulder,V3-,1,10,41.3453,-122.27503
"Byron’s Backside","Byron’s Boulder > Northeast California > California",https://www.mountainproject.com/route/114510639/byrons-backside,3.0,-1,Boulder,V3,1,10,41.3453,-122.27503
"Closing the lid (placeholder name)","Bathroom Boulder > Northeast California > California",https://www.mountainproject.com/route/117123747/closing-the-lid-placeholder-name,2.0,-1,Boulder,V0-,1,13,41.23101,-122.38239
"Who Flung Poo (Placeholder name)","Bathroom Boulder > Northeast California > California",https://www.mountainproject.com/route/117123896/who-flung-poo-placeholder-name,3.0,-1,Boulder,V1,1,10,41.23101,-122.38239
"Squatty Potty (Placeholder Name)","Bathroom Boulder > Northeast California > California",https://www.mountainproject.com/route/117248477/squatty-potty-placeholder-name,2.0,-1,Boulder,V1,1,8,41.23101,-122.38239
"Out of TP (the Reach)","Bathroom Boulder > Northeast California > California",https://www.mountainproject.com/route/117019984/out-of-tp-the-reach,2.0,-1,Boulder,V2,1,10,41.23101,-122.38239
"Having Trouble","Bathroom Boulder > Northeast California > California",https://www.mountainproject.com/route/117248700/having-trouble,3.0,-1,Boulder,V2-3,1,9,41.23101,-122.38239
"The TP Shuffle","Bathroom Boulder > Northeast California > California",https://www.mountainproject.com/route/117248658/the-tp-shuffle,3.0,-1,Boulder,V3,1,9,41.23101,-122.38239
"Wiping the Backside (Placeholder Name)","Bathroom Boulder > Northeast California > California",https://www.mountainproject.com/route/117248591/wiping-the-backside-placeholder-name,2.0,-1,Boulder,V3-4,1,7,41.23101,-122.38239
"Potty Trained","Bathroom Boulder > Northeast California > California",https://www.mountainproject.com/route/117019902/potty-trained,3.0,-1,Boulder,V5,1,15,41.23101,-122.38239
"Bathroom Traverse","Bathroom Boulder > Northeast California > California",https://www.mountainproject.com/route/114512492/bathroom-traverse,2.0,-1,Boulder,V6,1,100,41.23101,-122.38239
"Bullet Train","Rock Ridge #1 > Rock Ridge > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/116166916/bullet-train,2.0,-1,Boulder,V6,1,13,40.09186,-120.073
"Red Face","Red Face > Rock Ridge > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/116355307/red-face,2.5,-1,Boulder,V3,1,13,40.09197,-120.07355
Unnamed,"Polished Horizontal > Rock Ridge > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/116355374/unnamed,2.0,-1,Boulder,V0-,1,10,40.09229,-120.07376
"Polish It Off","Polished Horizontal > Rock Ridge > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/116166884/polish-it-off,3.0,-1,Boulder,V2,1,12,40.09229,-120.07376
"Hat Rack","The Coat Rack > Rock Ridge > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/116664000/hat-rack,2.0,-1,Boulder,V6,1,14,40.09221,-120.07392
"Coat Rack","The Coat Rack > Rock Ridge > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/116166893/coat-rack,3.0,-1,Boulder,V6,1,14,40.09221,-120.07392
"Seven Days Of May","The Sherriff is a Near > Rock Ridge > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/116355337/seven-days-of-may,2.0,-1,Boulder,V1,1,10,40.09223,-120.07307
"Love to Hate","The Sherriff is a Near > Rock Ridge > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/116635280/love-to-hate,2.0,-1,Boulder,V3,1,,40.09223,-120.07307
"Rock Ridge","Gucci Cowboy > Rock Ridge > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/116635323/rock-ridge,2.0,-1,Boulder,V1,1,,40.09225,-120.07302
"Gucci Cowboy","Gucci Cowboy > Rock Ridge > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/116635315/gucci-cowboy,3.0,-1,Boulder,V8,1,,40.09225,-120.07302
"Short But Steep","Short But Steep > Rock Ridge > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/116166933/short-but-steep,3.0,-1,Boulder,V4,1,10,40.09209,-120.07331
"The Hooligan","Hooligan boulder > Rock Ridge > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/118703989/the-hooligan,2.0,-1,Boulder,V1,1,12,40.09219,-120.07257
Unnamed,"Tri Clump > Taylor Bay > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/116196196/unnamed,2.0,-1,Boulder,V0,1,10,40.08565,-120.05868
"Grain Storm","Tri Clump > Taylor Bay > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/118680084/grain-storm,2.0,-1,Boulder,V3-4,1,12,40.08565,-120.05868
"Rain Grain","Tri Clump > Taylor Bay > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/116196135/rain-grain,4.0,-1,Boulder,V5,1,15,40.08565,-120.05868
"Black Bean","The Bean > Taylor Bay > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/116635401/black-bean,3.0,-1,Boulder,V4+,1,15,40.0854,-120.05936
"Silver Claw","ML Block > Taylor Bay > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/118078355/silver-claw,2.0,-1,Boulder,V8,1,8,40.08659,-120.05818
"Borrowed Time","Taylor's Cave > Taylor Bay > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/118679862/borrowed-time,2.0,-1,Boulder,V8,1,8,40.08588,-120.05851
De-Pad,"Cleaved White Dihedral > Forever Young > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/116657765/de-pad,3.3,-1,Boulder,V1,1,12,40.07518,-120.05326
"Ryan's Flapper","Cleaved White Dihedral > Forever Young > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/118324207/ryans-flapper,2.0,-1,Boulder,V2,1,8,40.07518,-120.05326
"Road kill","Roadside Rock > Forever Young > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/118320437/road-kill,2.0,-1,Boulder,V0,1,10,40.07279,-120.05189
"The Legacy","Roadside Rock > Forever Young > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/118320419/the-legacy,4.0,-1,Boulder,V1,1,10,40.07279,-120.05189
"Road Rage","Roadside Rock > Forever Young > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/118320474/road-rage,3.0,-1,Boulder,V3,1,,40.07279,-120.05189
"Road Hog","Roadside Rock > Forever Young > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/118320913/road-hog,2.0,-1,Boulder,V6,1,10,40.07279,-120.05189
"High Road","Roadside Rock > Forever Young > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/118585580/high-road,3.0,-1,Boulder,V7,1,12,40.07279,-120.05189
Zorro,"Zorro Rock > Forever Young > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/118320940/zorro,3.0,-1,Boulder,V1,1,15,40.07279,-120.05173
Victory,"V boulder > Forever Young > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/118321010/victory,2.0,-1,Boulder,V0,1,10,40.07372,-120.05125
"K-9 Kingdom","Dogpile Corridor > Forever Young > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/118321067/k-9-kingdom,3.0,-1,Boulder,V1-,1,20,40.07701,-120.0507
"Purina Puke","Dogpile Corridor > Forever Young > Fort Sage Mountains > Doyle > Northeast California > California",https://www.mountainproject.com/route/118321045/purina-puke,2.0,-1,Boulder,V1+,1,,40.07701,-120.0507
