Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Sonoralandia,"The Approach Boulders > Columbia State Historic Park > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/111614233/sonoralandia,4.0,-1,Boulder,V4,1,20,38.0324,-120.39698
"Dan's Exit","Dan's Cave > Upper Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/109981033/dans-exit,3.0,-1,Boulder,V3,1,10,38.0339,-120.38785
Unknown,"Dan's Cave > Upper Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/118727807/unknown,3.0,-1,Boulder,V7-8,1,20,38.0339,-120.38785
"All American Finger Crack","Main Area > Upper Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116617555/all-american-finger-crack,3.5,-1,Boulder,V3,1,19,38.03324,-120.3871
Autobahn,"Cellar Door area > Upper Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/117927348/autobahn,3.0,-1,Boulder,V0,1,,38.03363,-120.38706
"Cellar Door","Cellar Door area > Upper Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116617682/cellar-door,2.5,-1,Boulder,V6,1,15,38.03363,-120.38706
"Grandma Death","Cellar Door area > Upper Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116617718/grandma-death,2.5,-1,Boulder,V10,1,25,38.03363,-120.38706
"Knifeblade arete project","Cellar Door area > Upper Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/117019744/knifeblade-arete-project,4.0,-1,Boulder,"V13 R",1,25,38.03363,-120.38706
"Crack Inspection","Entrance boulders > Upper Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116642399/crack-inspection,3.0,-1,Boulder,V0,1,15,38.02775,-120.3883
"Bitch Slap","Entrance boulders > Upper Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/117970687/bitch-slap,2.5,-1,Boulder,V2,1,,38.02775,-120.3883
"Gold Fever","Entrance boulders > Upper Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/117970683/gold-fever,3.5,-1,Boulder,V2-3,1,,38.02775,-120.3883
"Panning for Nuggets","Entrance boulders > Upper Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116642390/panning-for-nuggets,4.0,-1,Boulder,"V3 PG13",1,15,38.02775,-120.3883
"Lucky Strike","Two Scoops > Upper Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/117927424/lucky-strike,4.0,-1,Boulder,V2,1,,38.03401,-120.38755
Ben,"Two Scoops > Upper Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/117927459/ben,4.0,-1,Boulder,V2,1,,38.03401,-120.38755
Jerry,"Two Scoops > Upper Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/117927487/jerry,3.0,-1,Boulder,V3,1,,38.03401,-120.38755
"Arete project","Two Scoops > Upper Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/117927507/arete-project,2.0,-1,Boulder,V6,1,,38.03401,-120.38755
"Traverse of the Gods","Labyrinth Main > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/111527967/traverse-of-the-gods,2.0,-1,Boulder,V-easy,1,8,38.03091,-120.39482
"Arete Toss","Labyrinth Main > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/111528103/arete-toss,2.3,-1,Boulder,V0,1,8,38.03091,-120.39482
"Welcome to the Labyrinth (Left)","Labyrinth Main > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/111527911/welcome-to-the-labyrinth-left,2.0,-1,Boulder,V0,1,8,38.03091,-120.39482
"The Tooth","Labyrinth Main > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/117928220/the-tooth,3.0,-1,Boulder,V0+,1,,38.03091,-120.39482
"Pope Problem 426","Labyrinth Main > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/111528499/pope-problem-426,2.6,-1,Boulder,V1,1,10,38.03091,-120.39482
Underworld,"Labyrinth Main > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/111528515/underworld,3.0,-1,Boulder,V1,1,10,38.03091,-120.39482
"Little Bulge Far Left","Labyrinth Main > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/111528646/little-bulge-far-left,3.0,-1,Boulder,V2,1,7,38.03091,-120.39482
"Little Bulge Right","Labyrinth Main > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/111528656/little-bulge-right,2.0,-1,Boulder,V2,1,7,38.03091,-120.39482
"The Scoop","Labyrinth Main > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116984211/the-scoop,3.0,-1,Boulder,V4-5,1,15,38.03091,-120.39482
"The Minotaur","Labyrinth Main > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/111528092/the-minotaur,4.0,-1,Boulder,"V5 PG13",1,12,38.03091,-120.39482
"Aries Curse","Labyrinth Main > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116218921/aries-curse,4.0,-1,Boulder,V7+,1,20,38.03091,-120.39482
"High Five","Waterway Caves > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116987025/high-five,3.0,-1,Boulder,"V2 R",1,25,38.03116,-120.39433
"Bum Shrine","Waterway Caves > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116987007/bum-shrine,2.0,-1,Boulder,"V4 PG13",1,15,38.03116,-120.39433
"Bat Vision","Waterway Caves > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/117264641/bat-vision,2.0,-1,Boulder,V5,1,15,38.03116,-120.39433
"Grave of the Underpants","Waterway Caves > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116253270/grave-of-the-underpants,3.5,-1,Boulder,V6,1,20,38.03116,-120.39433
"Unnamed arete","Waterway West > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116642476/unnamed-arete,4.0,-1,Boulder,V-easy,1,15,38.03142,-120.39429
"Trail Face","Waterway West > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/118157927/trail-face,3.5,-1,Boulder,V1,1,20,38.03142,-120.39429
"Anarchy Right","Waterway West > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/118252218/anarchy-right,2.0,-1,Boulder,V3-4,1,10,38.03142,-120.39429
"Anarchy left finish","Waterway West > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116642488/anarchy-left-finish,3.0,-1,Boulder,V5,1,10,38.03142,-120.39429
Orbit,"Waterway West > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/118157936/orbit,4.0,-1,Boulder,V7,1,10,38.03142,-120.39429
"Pretty Eyes","Waterway East > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116987108/pretty-eyes,3.0,-1,Boulder,"V2 X",1,25,38.03087,-120.39419
"The Rose","Waterway East > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116987049/the-rose,3.5,-1,Boulder,V5,1,15,38.03087,-120.39419
"History's Mysteries","Waterway East > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116987061/historys-mysteries,4.0,-1,Boulder,V6-7,1,,38.03087,-120.39419
"White Berries","Miners Bane Area > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116987100/white-berries,3.5,-1,Boulder,"V4 PG13",1,20,38.03059,-120.39459
"Miners Bane","Miners Bane Area > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116987087/miners-bane,3.0,-1,Boulder,V7,1,15,38.03059,-120.39459
"Complex By Design","Miners Bane Area > The Labyrinth > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116987094/complex-by-design,4.0,-1,Boulder,V8,1,15,38.03059,-120.39459
"The Arb Arete","Triple Cracks Boulder > Lower Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116987124/the-arb-arete,3.0,-1,Boulder,"V1 R",1,25,38.03315,-120.38932
"Double Cracks","Triple Cracks Boulder > Lower Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/114780326/double-cracks,3.0,-1,Boulder,V4,1,15,38.03315,-120.38932
"Triple Cracks","Triple Cracks Boulder > Lower Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/112372759/triple-cracks,3.9,-1,Boulder,V6,1,12,38.03315,-120.38932
"Falkenstein Crack","Falkenstein Crack > Lower Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/112367509/falkenstein-crack,3.2,-1,Boulder,V2,1,,38.03401,-120.38876
"Lunge problem","Falkenstein Crack > Lower Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/118158025/lunge-problem,2.0,-1,Boulder,V4,1,10,38.03401,-120.38876
Repent,"Falkenstein Crack > Lower Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/118158034/repent,4.0,-1,Boulder,"V4-5 PG13",1,25,38.03401,-120.38876
"No More Wonder","Wonder No More Boulder > Lower Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116218964/no-more-wonder,3.0,-1,Boulder,V7,1,12,38.03312,-120.38938
"The Fang","Trogdor Arete > Lower Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116606228/the-fang,3.7,-1,Boulder,V5,1,20,38.03323,-120.38938
"Ultimate Trogdor","Trogdor Arete > Lower Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116219018/ultimate-trogdor,3.8,-1,Boulder,V8,1,20,38.03323,-120.38938
"Lobster Claw","Lobster Claw boulder > Lower Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116609619/lobster-claw,4.0,-1,Boulder,V5,1,12,38.03297,-120.38925
"Try me","Lobster Claw boulder > Lower Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/116609640/try-me,3.7,-1,Boulder,V5-6,1,12,38.03297,-120.38925
"Justin Case","The Dance Floor > Lower Arboretum > Columbia Bouldering > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/117023039/justin-case,4.0,-1,Boulder,"V5 R",1,,38.03329,-120.38927
"Campsite Arete","Campsite Boulder > Chipmunk Flat > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/114939724/campsite-arete,3.0,-1,Boulder,V3,1,10,38.32141,-119.67182
"Boot Camp","Campsite Boulder > Chipmunk Flat > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/114939751/boot-camp,3.0,-1,Boulder,V4-5,1,15,38.32141,-119.67182
"Carjack Crack","Campsite Boulder > Chipmunk Flat > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/114939793/carjack-crack,3.0,-1,Boulder,V6-7,1,15,38.32141,-119.67182
"Mountain Bike Jump","The Pleasure Dome > Roadside Rocks > Lyons Reservoir Road > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/118576697/mountain-bike-jump,3.0,-1,Boulder,V-easy,1,25,38.07928,-120.16367
"Circuit Traverse","The Pleasure Dome > Roadside Rocks > Lyons Reservoir Road > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/118576687/circuit-traverse,3.0,-1,Boulder,V2,1,50,38.07928,-120.16367
"High Step Mantel","Fourth Arete Boulder > Roadside Rocks > Lyons Reservoir Road > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/118576723/high-step-mantel,3.0,-1,Boulder,V2,1,15,38.07925,-120.16364
Dyno,"Fourth Arete Boulder > Roadside Rocks > Lyons Reservoir Road > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/118576720/dyno,3.0,-1,Boulder,V3,1,15,38.07925,-120.16364
"Left Side Arete","Second Arete Boulder > Roadside Rocks > Lyons Reservoir Road > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/118573527/left-side-arete,2.0,-1,Boulder,V0,1,10,38.07929,-120.16357
"Right Side Arete","Second Arete Boulder > Roadside Rocks > Lyons Reservoir Road > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/118573555/right-side-arete,2.0,-1,Boulder,V1-,1,10,38.07929,-120.16357
"High Mantel","Second Arete Boulder > Roadside Rocks > Lyons Reservoir Road > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/118576667/high-mantel,2.0,-1,Boulder,V1,1,10,38.07929,-120.16357
Mantle,"First Arete Boulder > Roadside Rocks > Lyons Reservoir Road > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/118576656/mantle,2.0,-1,Boulder,V1,1,10,38.07928,-120.16356
Face,"Third Arete Boulder > Roadside Rocks > Lyons Reservoir Road > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/118576708/face,2.0,-1,Boulder,V2,1,15,38.07928,-120.16365
"Beached Whale Offwidth","Beached Whale > Beached Whale Boulders > Lyons Reservoir Road > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/118308013/beached-whale-offwidth,3.0,-1,"TR, Boulder",V0+,1,30,38.08614,-120.16427
"Beached Whale Traverse","Beached Whale > Beached Whale Boulders > Lyons Reservoir Road > Sonora Pass Highway (108) > California",https://www.mountainproject.com/route/118310317/beached-whale-traverse,3.0,-1,Boulder,"V3- R",1,30,38.08614,-120.16427
