Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Overhang","Gainsborough Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/108205445/the-overhang,2.0,-1,Boulder,V5,1,,34.1954,-118.8859
"Ninja Slab","3. Hangout Area > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/114291913/ninja-slab,3.0,-1,Boulder,V0-,1,12,34.1973,-118.96418
"Broken Crack","3. Hangout Area > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111855901/broken-crack,2.0,-1,Boulder,V0,1,8,34.1973,-118.96418
Chimchimney,"3. Hangout Area > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111235121/chimchimney,2.0,-1,Boulder,V0,1,12,34.1973,-118.96418
"The Rayl","3. Hangout Area > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/110428292/the-rayl,2.9,-1,Boulder,V0,1,,34.1973,-118.96418
"Trail Traverse","3. Hangout Area > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/118837602/trail-traverse,2.0,-1,Boulder,V0+,1,15,34.1973,-118.96418
"Hangout Traverse","3. Hangout Area > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/110428204/hangout-traverse,3.5,-1,Boulder,V1,1,15,34.1973,-118.96418
"""Bump it Up""","3. Hangout Area > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/118033355/bump-it-up,3.0,-1,Boulder,V1,1,12,34.1973,-118.96418
KRMFP,"3. Hangout Area > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/110431230/krmfp,2.0,-1,Boulder,V1,1,8,34.1973,-118.96418
Symbiosis,"3. Hangout Area > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/113732914/symbiosis,2.0,-1,Boulder,V2,1,8,34.1973,-118.96418
"Emperor's New Groove II","3. Hangout Area > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/110428279/emperors-new-groove-ii,3.2,-1,Boulder,V2,1,10,34.1973,-118.96418
"Ninja Star","3. Hangout Area > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/110437541/ninja-star,2.0,-1,Boulder,V2,1,,34.1973,-118.96418
"Kronk’s Comet","3. Hangout Area > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/113949366/kronks-comet,3.1,-1,Boulder,V2,1,10,34.1973,-118.96418
"Dusty Traverse","3. Hangout Area > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/113732819/dusty-traverse,2.0,-1,Boulder,V2,1,20,34.1973,-118.96418
"Pulling Up Cactus","3. Hangout Area > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111982309/pulling-up-cactus,3.5,-1,Boulder,V2,1,9,34.1973,-118.96418
"Ultralord's Revenge","3. Hangout Area > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/112909322/ultralords-revenge,2.0,-1,Boulder,V3,1,10,34.1973,-118.96418
"Put Josh On","3. Hangout Area > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/112153932/put-josh-on,4.0,-1,Boulder,V3-4,1,15,34.1973,-118.96418
Kuzco,"3. Hangout Area > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111821622/kuzco,2.8,-1,Boulder,V4,1,10,34.1973,-118.96418
"Rayl Traverse","3. Hangout Area > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/114025535/rayl-traverse,3.0,-1,Boulder,V4+,1,18,34.1973,-118.96418
"Kuzco Direct","3. Hangout Area > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/118917805/kuzco-direct,3.0,-1,Boulder,V4+,1,,34.1973,-118.96418
"Chimney Sweep","5. Ropes Area > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111832250/chimney-sweep,2.0,-1,Boulder,V1,1,8,34.19791,-118.96307
"Something's Gotta Give","4. Fraggle Rock > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111822540/somethings-gotta-give,2.4,-1,Boulder,"V0- PG13",1,15,34.19718,-118.96511
"Slab N' Dab","4. Fraggle Rock > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111822605/slab-n-dab,2.8,-1,Boulder,V0,1,15,34.19718,-118.96511
"Fraggle Rock","4. Fraggle Rock > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/110428507/fraggle-rock,3.1,-1,Boulder,V0,1,,34.19718,-118.96511
"Unknown Couple","4. Fraggle Rock > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/113868405/unknown-couple,3.0,-1,Boulder,V0,1,15,34.19718,-118.96511
"Chicken Run","4. Fraggle Rock > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/114198476/chicken-run,2.7,-1,Boulder,V0,1,10,34.19718,-118.96511
"The Dagger","4. Fraggle Rock > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111818223/the-dagger,2.0,-1,Boulder,V0,1,,34.19718,-118.96511
"Ride the Lightning","4. Fraggle Rock > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111884333/ride-the-lightning,2.8,-1,Boulder,V1,1,8,34.19718,-118.96511
"The Leaky Roof","4. Fraggle Rock > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/113868489/the-leaky-roof,2.0,-1,Boulder,V1,1,,34.19718,-118.96511
"Thunder Cat","4. Fraggle Rock > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/113785971/thunder-cat,3.0,-1,Boulder,V2,1,10,34.19718,-118.96511
"Mystery Arête","4. Fraggle Rock > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111822563/mystery-arete,3.8,-1,Boulder,V2,1,15,34.19718,-118.96511
"A Horse Named Mystery","4. Fraggle Rock > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111959111/a-horse-named-mystery,4.0,-1,Boulder,"V3 PG13",1,,34.19718,-118.96511
"Easy Does It","4. Fraggle Rock > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111822515/easy-does-it,3.3,-1,Boulder,V3,1,13,34.19718,-118.96511
"Master of Puppets","4. Fraggle Rock > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111890644/master-of-puppets,2.0,-1,Boulder,"V3 R",1,15,34.19718,-118.96511
"Ride the Lightning SDS","4. Fraggle Rock > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/113785797/ride-the-lightning-sds,3.7,-1,Boulder,V3-4,1,10,34.19718,-118.96511
"Soft Way Out","4. Fraggle Rock > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/113227435/soft-way-out,3.0,-1,Boulder,V4,1,15,34.19718,-118.96511
"Northeast Jungle Cat","4. Fraggle Rock > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/113788645/northeast-jungle-cat,3.0,-1,Boulder,"V5 PG13",1,13,34.19718,-118.96511
"Northeast Jungle Beast","4. Fraggle Rock > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/113951644/northeast-jungle-beast,4.0,-1,Boulder,"V7 PG13",1,20,34.19718,-118.96511
"Dublin Arete","Upper Irish Boulders > 7. Irish Boulders > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111859999/dublin-arete,2.0,-1,Boulder,V-easy,1,,34.19855,-118.96232
"If I Only Had a Brain","Upper Irish Boulders > 7. Irish Boulders > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111864224/if-i-only-had-a-brain,2.0,-1,Boulder,V0-,1,10,34.19855,-118.96232
"Back In the Saddle","Upper Irish Boulders > 7. Irish Boulders > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111846941/back-in-the-saddle,2.5,-1,Boulder,V0,1,,34.19855,-118.96232
Sage,"Upper Irish Boulders > 7. Irish Boulders > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/114090021/sage,2.3,-1,Boulder,V0,1,8,34.19855,-118.96232
"The Prism","Upper Irish Boulders > 7. Irish Boulders > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111881890/the-prism,3.3,-1,Boulder,V0,1,,34.19855,-118.96232
"The Corridor","Upper Irish Boulders > 7. Irish Boulders > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/113879725/the-corridor,2.0,-1,Boulder,V0,1,13,34.19855,-118.96232
"Inward Flight","Upper Irish Boulders > 7. Irish Boulders > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/116186594/inward-flight,3.5,-1,Boulder,"V0 PG13",1,20,34.19855,-118.96232
"Stellar Cellar","Upper Irish Boulders > 7. Irish Boulders > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111846347/stellar-cellar,2.0,-1,Boulder,V0+,1,,34.19855,-118.96232
"Song of the Iron Horse","Upper Irish Boulders > 7. Irish Boulders > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111819543/song-of-the-iron-horse,3.3,-1,Boulder,V1,1,,34.19855,-118.96232
"Horseshoes and Hand Grenades","Upper Irish Boulders > 7. Irish Boulders > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111879320/horseshoes-and-hand-grenades,2.0,-1,Boulder,V1,1,7,34.19855,-118.96232
Jumanji,"Upper Irish Boulders > 7. Irish Boulders > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111879324/jumanji,4.0,-1,Boulder,V1,1,,34.19855,-118.96232
"From Dublin With Love","Upper Irish Boulders > 7. Irish Boulders > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/111859914/from-dublin-with-love,2.0,-1,Boulder,V1,1,,34.19855,-118.96232
"Assault on the Control Room","Upper Irish Boulders > 7. Irish Boulders > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/114089933/assault-on-the-control-room,3.0,-1,Boulder,V2,1,12,34.19855,-118.96232
"The Road to Zion","Upper Irish Boulders > 7. Irish Boulders > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/113883959/the-road-to-zion,4.0,-1,Boulder,V3,1,10,34.19855,-118.96232
"The Swindler","Upper Irish Boulders > 7. Irish Boulders > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/114264482/the-swindler,2.0,-1,Boulder,V3,1,15,34.19855,-118.96232
Thriller,"Upper Irish Boulders > 7. Irish Boulders > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/114089947/thriller,4.0,-1,Boulder,"V3 R",1,10,34.19855,-118.96232
"Sacred Space","Upper Irish Boulders > 7. Irish Boulders > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/116235271/sacred-space,4.0,-1,Boulder,V4,1,15,34.19855,-118.96232
Siege,"Upper Irish Boulders > 7. Irish Boulders > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/114091460/siege,3.0,-1,Boulder,V4,1,8,34.19855,-118.96232
Jaguarundi,"Upper Irish Boulders > 7. Irish Boulders > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/113951449/jaguarundi,4.0,-1,Boulder,V5,1,15,34.19855,-118.96232
"Ghost Ethics","Upper Irish Boulders > 7. Irish Boulders > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/113955908/ghost-ethics,4.0,-1,Boulder,V7,1,9,34.19855,-118.96232
"Warriors in the Garden","Lower Irish Boulders > 7. Irish Boulders > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/116170793/warriors-in-the-garden,3.0,-1,Boulder,V0,1,8,34.19908,-118.96195
"The Counselor","Lower Irish Boulders > 7. Irish Boulders > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/116154960/the-counselor,2.3,-1,Boulder,V0,1,12,34.19908,-118.96195
"Three Wise Men","Lower Irish Boulders > 7. Irish Boulders > Conejo Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/112466944/three-wise-men,3.3,-1,Boulder,V0-1,1,,34.19908,-118.96195
