Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Achielles Lauro","Klinghoffers > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/106599168/achielles-lauro,2.7,-1,Boulder,"V4 PG13",1,15,37.22862,-122.10453
"Klinghoffers Roof","Klinghoffers > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/116686977/klinghoffers-roof,2.0,-1,Boulder,V4,1,5,37.22862,-122.10453
"Cave Mantle","Klinghoffers > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/116975817/cave-mantle,2.0,-1,Boulder,V4,1,8,37.22862,-122.10453
"Klinghoffers Traverse","Klinghoffers > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/106583763/klinghoffers-traverse,3.8,-1,Boulder,V5,1,40,37.22862,-122.10453
"Sloper Start","Klinghoffers > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/116686458/sloper-start,3.0,-1,Boulder,V5-6,1,5,37.22862,-122.10453
"Right Hand Man","Klinghoffers > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/106583768/right-hand-man,3.1,-1,Boulder,V7,1,8,37.22862,-122.10453
Sunspots,"Old Problem List > Aquarian Valley > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/108658590/sunspots,2.0,-1,Boulder,V1+,1,10,37.28997,-122.16614
Spelunker,"Old Problem List > Aquarian Valley > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/113969502/spelunker,2.0,-1,Boulder,V3,1,10,37.28997,-122.16614
"Red Tape","Old Problem List > Aquarian Valley > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/107646767/red-tape,2.5,-1,Boulder,V4,1,,37.28997,-122.16614
Stoned,"Old Problem List > Aquarian Valley > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/108658595/stoned,2.0,-1,Boulder,V4-5,1,,37.28997,-122.16614
"Campus Creek","Old Problem List > Aquarian Valley > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/117074725/campus-creek,4.0,-1,Boulder,V5,1,10,37.28997,-122.16614
"El Chapo","Old Problem List > Aquarian Valley > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/113969461/el-chapo,3.0,-1,Boulder,V5,1,10,37.28997,-122.16614
"Stoner Traverse","Old Problem List > Aquarian Valley > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/107646751/stoner-traverse,2.3,-1,Boulder,V6,1,,37.28997,-122.16614
"Hey Mami","Old Problem List > Aquarian Valley > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/107646829/hey-mami,2.5,-1,Boulder,V6+,1,,37.28997,-122.16614
"Alligator Blood","Old Problem List > Aquarian Valley > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/107646806/alligator-blood,2.0,-1,Boulder,V6-7,1,,37.28997,-122.16614
"Ronald Dregon","Old Problem List > Aquarian Valley > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/107646849/ronald-dregon,3.0,-1,Boulder,V11,1,,37.28997,-122.16614
"The Tufa","Stoner Cave > Aquarian Valley > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/107646735/the-tufa,3.0,-1,Boulder,V2,1,,37.29013,-122.16674
"Aqua Velva","Stoner Cave > Aquarian Valley > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/107646730/aqua-velva,3.0,-1,Boulder,V4,1,,37.29013,-122.16674
Swinger,"Stoner Cave > Aquarian Valley > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/107646739/swinger,2.3,-1,Boulder,V5,1,,37.29013,-122.16674
Aquarius,"Stoner Cave > Aquarian Valley > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/107646747/aquarius,2.5,-1,Boulder,V5+,1,,37.29013,-122.16674
"Stone On Bone","Stoner Cave > Aquarian Valley > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/108119571/stone-on-bone,3.0,-1,Boulder,V5-6,1,7,37.29013,-122.16674
Rasta,"Stoner Cave > Aquarian Valley > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/107646763/rasta,2.0,-1,Boulder,V7,1,,37.29013,-122.16674
"The Fire","Stoner Cave > Aquarian Valley > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/107646790/the-fire,2.0,-1,Boulder,V9,1,,37.29013,-122.16674
"Ken Kesey and the Merry Pranksters","Stoner Cave > Aquarian Valley > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/107646879/ken-kesey-and-the-merry-pranksters,2.0,-1,Boulder,V9,1,,37.29013,-122.16674
"The Flake","Tree-In-The-Wall Boulder > Sunnyvale Mountain > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/108379501/the-flake,2.0,-1,Boulder,V0,1,,37.21997,-122.0694
"Trailside Face Left","Tree-In-The-Wall Boulder > Sunnyvale Mountain > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/118758654/trailside-face-left,2.3,-1,Boulder,V1-2,1,8,37.21997,-122.0694
"Corridor Arete","Tree-In-The-Wall Boulder > Sunnyvale Mountain > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/108380393/corridor-arete,2.5,-1,Boulder,V2,1,,37.21997,-122.0694
"Barbed Wire","Tree-In-The-Wall Boulder > Sunnyvale Mountain > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/117047557/barbed-wire,2.7,-1,Boulder,V3,1,10,37.21997,-122.0694
"Crustacean Transformation","Tree-In-The-Wall Boulder > Sunnyvale Mountain > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/108379212/crustacean-transformation,2.7,-1,Boulder,"V3 PG13",1,,37.21997,-122.0694
"Skunkape Stem","Tree-In-The-Wall Boulder > Sunnyvale Mountain > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/117051758/skunkape-stem,4.0,-1,Boulder,V5,1,12,37.21997,-122.0694
"Stretch Armstrong","Tree-In-The-Wall Boulder > Sunnyvale Mountain > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/108379563/stretch-armstrong,3.3,-1,Boulder,V5,1,,37.21997,-122.0694
"Pirate's Lookout","Pirate Boulder > Sunnyvale Mountain > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/108380405/pirates-lookout,2.7,-1,Boulder,"V1 PG13",1,,37.22065,-122.07001
"Ruperts Ride","Pirate Boulder > Sunnyvale Mountain > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/108379170/ruperts-ride,2.8,-1,Boulder,V2,1,,37.22065,-122.07001
"Poop-shoot Pirate","Pirate Boulder > Sunnyvale Mountain > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/108380398/poop-shoot-pirate,3.0,-1,Boulder,V3,1,,37.22065,-122.07001
Barnacle,"Drunk as a Skunk Boulder > Sunnyvale Mountain > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/119001283/barnacle,2.0,-1,Boulder,V2+,1,5,37.22065,-122.07001
"Skunk Traverse","Drunk as a Skunk Boulder > Sunnyvale Mountain > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/108380424/skunk-traverse,3.0,-1,Boulder,V5,1,,37.22065,-122.07001
"Drunk as a Skunk","Drunk as a Skunk Boulder > Sunnyvale Mountain > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/108379179/drunk-as-a-skunk,2.8,-1,Boulder,V6,1,,37.22065,-122.07001
"Indian Crack","Indian Cracks > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/106647630/indian-crack,2.5,3,Boulder,V0,1,10,37.2302,-122.09347
Mantle,"Indian Cracks > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/106647637/mantle,2.2,-1,Boulder,V0,1,10,37.2302,-122.09347
"1 1/4"" Crack","Indian Cracks > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/106647664/1-14-crack,2.6,-1,Boulder,V1,1,10,37.2302,-122.09347
"Honey Dipper","Indian Cracks > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/106647653/honey-dipper,2.3,-1,Boulder,V1+,1,10,37.2302,-122.09347
"Sloper Route","Indian Cracks > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/110744632/sloper-route,2.2,-1,Boulder,V2,1,10,37.2302,-122.09347
"Sloper problem Left","Indian Cracks > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/118709325/sloper-problem-left,2.1,-1,Boulder,V2,1,,37.2302,-122.09347
"Raw Honey","Indian Cracks > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/108202295/raw-honey,2.6,-1,Boulder,V2-3,1,12,37.2302,-122.09347
"Indian Cracks Traverse","Indian Cracks > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/107082157/indian-cracks-traverse,2.7,-1,Boulder,V5,1,,37.2302,-122.09347
"International Female","Indian Cracks > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/107458775/international-female,2.3,-1,Boulder,V7,1,15,37.2302,-122.09347
"Naked Nazi Arete","Nature Nazi Boulders > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/117874232/naked-nazi-arete,3.0,-1,Boulder,V1,1,,37.23108,-122.09482
"Undercling Dyno","Nature Nazi Boulders > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/118943408/undercling-dyno,2.2,-1,Boulder,V2-,1,,37.23108,-122.09482
"Man in the Canoe","Nature Nazi Boulders > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/110904143/man-in-the-canoe,2.3,-1,Boulder,V2,1,,37.23108,-122.09482
"The Direct","Nature Nazi Boulders > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/111828576/the-direct,2.0,-1,Boulder,V3-,1,,37.23108,-122.09482
"Nature Nazi direct","Nature Nazi Boulders > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/117874576/nature-nazi-direct,3.0,-1,Boulder,V3,1,,37.23108,-122.09482
"Unnamed Arete","Nature Nazi Boulders > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/117883044/unnamed-arete,2.0,-1,Boulder,V3,1,,37.23108,-122.09482
"Unknown Arete","Nature Nazi Boulders > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/114079971/unknown-arete,2.0,-1,Boulder,V3,1,,37.23108,-122.09482
"Left Arete","Nature Nazi Boulders > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/117628415/left-arete,3.0,-1,Boulder,V3,1,,37.23108,-122.09482
"FF Crack","Nature Nazi Boulders > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/110903996/ff-crack,2.9,-1,Boulder,V4,1,,37.23108,-122.09482
"Nature Nazi Traverse","Nature Nazi Boulders > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/108203239/nature-nazi-traverse,3.3,-1,Boulder,V4,1,20,37.23108,-122.09482
"Caunt Power Pull","Nature Nazi Boulders > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/111770474/caunt-power-pull,2.6,-1,Boulder,V5,1,,37.23108,-122.09482
"Unnamed eliminate","Nature Nazi Boulders > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/117882242/unnamed-eliminate,3.0,-1,Boulder,V5+,1,,37.23108,-122.09482
"Another traverse project","Nature Nazi Boulders > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/117882260/another-traverse-project,3.0,-1,Boulder,V6,1,,37.23108,-122.09482
"Nature Nazi Traverse (Yabo)","Nature Nazi Boulders > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/117328558/nature-nazi-traverse-yabo,3.4,-1,Boulder,V6,1,,37.23108,-122.09482
